SupplierName,SupplierSku,CatalogSku,Manufacturer,ProductClassification,ProductName,ProductStatus,PackageId,BatchId,InStockQuantity,Cost,Unit,ReceivedDate,CountQuantity,LocationName,RoomName,LocationId,RoomId,ProductCatalogId,ExpiryDate,PackagedDate
The Hunny Pot,THP_HUNNYPOMPOM,CE2BPK7U,,Apparel,Hunny Pot - Toque - Hunny Pom Pom,Active,,,1,0,Single Unit,26-10-2021 13:43:58,,495 Welland Ave,Front Room,228806,3972,7f778846-6103-400e-94c4-0dca1841713c,,
The Hunny Pot,THP_LOGOPOMPOM,V610WLNK,,Apparel,Hunny Pot - Toque - Icon Pom Pom,Active,,,8,0,Single Unit,26-10-2021 13:43:58,,495 Welland Ave,Front Room,228806,3972,edb38587-b321-4a34-9248-eb5e373747cf,,
The Hunny Pot,THP_SLOUCHIE,62AAXD5R,,Apparel,Hunny Pot - Toque - Slouchie - Gold Icon,Active,,,1,0,Single Unit,01-02-2021 12:48:16,,495 Welland Ave,Front Room,228806,3972,56f9dc7b-7769-4226-bb9a-ad5d5f8f848b,,
The Hunny Pot,CREWNECK_BIGG_L,3GHHRUUE,,Apparel,Hunny Pot - White Crewneck - Large Gold Icon - Large,Active,,,3,0,Single Unit,21-06-2021 13:14:07,,495 Welland Ave,Front Room,228806,3972,56bd0440-e05c-4ef8-87f1-e3e9fc15eb81,,
The Hunny Pot,CREWNECK_BIGG_S,27Q48M7V,,Apparel,Hunny Pot - White Crewneck - Large Gold Icon - Small,Active,,,3,0,Single Unit,21-06-2021 13:14:07,,495 Welland Ave,Front Room,228806,3972,32989366-4950-47a6-97c2-9df0b27edef0,,
The Hunny Pot,CREWNECK_BIGG_XL,NT3A77FR,,Apparel,Hunny Pot - White Crewneck - Large Gold Icon - XL,Active,,,3,0,Single Unit,21-06-2021 13:14:07,,495 Welland Ave,Front Room,228806,3972,44b13dfb-f176-4cdf-92cf-2dc921004268,,
The Hunny Pot,CREWNECK_BIGG_XXL,AQ01GYCR,,Apparel,Hunny Pot - White Crewneck - Large Gold Icon - XXL,Active,,,3,0,Single Unit,21-06-2021 13:14:07,,495 Welland Ave,Front Room,228806,3972,3a322e73-1280-4592-9704-63bd1a57b04d,,
The Hunny Pot,THP-WhiteDadHat-Corner,YXE8C26U,,Apparel,Hunny Pot - White Dad Hat - Corner Icon,Active,,,6,0,Single Unit,26-01-2022 17:16:01,,495 Welland Ave,Front Room,228806,3972,0252a850-7e6d-4c0f-a0ff-119774457408,,
OCS,102777_3.5g___,RF8JRJPR,,Flower Indica,Hunny Pot Cannabis - Ethos Glue - 3.5g,Active,WF102301,,121,0,Single Unit,27-04-2022 16:08:20,,495 Welland Ave,Front Room,228806,3972,20421067-d9c4-4824-914c-05c133d2d3c2,,
OCS,102778_3.5g___,3YAX7JWK,,Flower Hybrid,Hunny Pot Cannabis - Limited Drip - 3.5g,Active,WFSKY007B2,,145,0,Single Unit,27-04-2022 16:08:20,,495 Welland Ave,Front Room,228806,3972,26c1d075-b20a-422b-a366-0a8b1d310e80,,
OCS,300497_0.5g___,1R220WC6,,510 Carts,Hunny Pot Cannabis - Outlaw Live Rosin 510 Cartridge - 0.5g,Active,VP202011A,,4,0,Single Unit,16-03-2022 14:15:28,,495 Welland Ave,Front Room,228806,3972,bce2e04d-44df-4c1a-8546-6401462f7b1d,,
OCS,300432_1g___,M21G4ZKJ,,510 Carts,Hunny Pot Cannabis - Royal Nectar 510 Cartridge - 1g,Active,VP105051H,,2,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,f33d1a4f-26ec-4d88-b450-12235ccf85de,,
The Hunny Pot,HP0006,B41X70K8,,Bong Parts,Hunny Pot MJ - 14mm Horn Bowl - Assorted,Active,,,2,0,Single Unit,22-12-2021 13:38:11,,495 Welland Ave,Front Room,228806,3972,bb27062e-b1ce-453c-aca5-542656ae93c0,,
The Hunny Pot,HP0005,0V5B0D2C,,Bong Parts,Hunny Pot MJ - 14mm Mutant Bowl - Assorted,Active,,,1,0,Single Unit,03-03-2022 15:53:02,,495 Welland Ave,Front Room,228806,3972,ce339ce1-ea9e-4338-8c01-6949682d22b9,,
The Hunny Pot,HP0003,W3W03HQC,,Bong Parts,Hunny Pot MJ - 14mm Standard Bowl - Assorted,Active,,,5,0,Single Unit,22-11-2021 17:03:51,,495 Welland Ave,Front Room,228806,3972,91f24574-27f8-4277-b9d6-634875d85554,,
The Hunny Pot,HP0011,KP42L3VE,,Pipes,Hunny Pot MJ - Fumed Spoon Pipe - Assorted,Active,,,2,0,Single Unit,03-11-2021 20:56:15,,495 Welland Ave,Front Room,228806,3972,31e09bea-00b4-47cf-a567-481529565413,,
The Hunny Pot,HP0002,D2F00LDM,,Pipes,Hunny Pot MJ - Honeycomb Pipe - Assorted,Active,,,3,0,Single Unit,03-11-2021 20:56:15,,495 Welland Ave,Front Room,228806,3972,a72455ff-4bf0-4827-8467-52e706eed6b0,,
The Hunny Pot,HP0008,K0B71BHD,,Pipes,Hunny Pot MJ - Lens Pipe - Assorted,Active,,,5,0,Single Unit,03-11-2021 20:56:15,,495 Welland Ave,Front Room,228806,3972,8dcb42a5-756e-459d-9e7a-449c5206f416,,
OCS,320181_330ml___,QK4X0225,,Beverages,Impromptu - Mango Kombucha - 330ml x 10:1,Active,2021DE02,,12,0,Single Unit,20-04-2022 15:55:08,,495 Welland Ave,Front Room,228806,3972,01b5f8a4-3078-4f73-9875-335e1fe5e2c1,,
WCG,Q191LG,P15TDPH1,,Dabs,"iRie - 6.75"" Donut Splash Guard Klein Rig - Lime Green",Active,,,2,0,Single Unit,12-01-2022 13:18:14,,495 Welland Ave,Front Room,228806,3972,36267837-6201-468e-9139-edcbc6594d67,,
OCS,102769_3.5g___,TW6B6ZG6,,Flower Hybrid,Jenn's OG - Chocolate Marshmallows - 3.5g,Active,A7120002,,7,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,8a02bb89-0fb6-469c-860e-f388fb42ea25,,
OCS,330218_10 pack___,K0V27PTA,,Candy,Jewels - Raspberry 1:1 Hard Candy - 10 x 1:1,Active,620006,,5,0,Single Unit,26-01-2022 15:35:56,,495 Welland Ave,Front Room,228806,3972,4aae7203-9fbd-4064-840c-d0dea7b956ae,,
OCS,102992_5x0.5g___,DX0BN2A1,,Pre-Roll Indica,Joi - Purple Punch Mints #11 Pre-Rolls - 5x0.5g,Active,PPM220822F,,9,0,Single Unit,12-05-2022 21:24:24,,495 Welland Ave,Front Room,228806,3972,b7c48f51-e378-4c86-8cc1-759c5cc24ae8,,
HBI Canada,HWJW NATURAL_CA,P60FEDA0,,Papers,Juicy Jay's - King Natural Flavored Hemp Wrap - 2,Active,,,10,0,Single Unit,11-03-2021 14:57:47,,495 Welland Ave,Front Room,228806,3972,95a808bf-bde7-4efc-a9f1-7354dca5d881,,
HBI Canada,TERP JW PURPLE_CA,H6WDBF7M,,Papers,Juicy Jay's - King Purple Gelato Terp Enhanced Flavored Hemp Wrap - 2,Active,,,4,0,Single Unit,16-02-2022 11:39:49,,495 Welland Ave,Front Room,228806,3972,c8e13135-f970-492a-bb9e-fe88fd1692f8,,
"OCS,","320164_1x355ml___,320130_1x355ml___",4JU7FFEY,,Beverages,Keef - Bubba Kush Root Beer - 350ml x 10:1,Active,KB2200122,,6,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,b6e45b36-c0d7-4cb8-b04f-c81238954a2b,,
OCS,320184_355ml___,YJZJARLT,,Beverages,Keef - Classic Cola Soda - 355ml x 10:1,Active,KB2200336,,2,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,44a47fa8-b51e-4246-b424-2b177521329a,,
"OCS,","320165_1x355ml___,320131_1x355ml___",0C2DFCN1,,Beverages,Keef - Orange Kush Soda - 350ml x 10:1,Active,KB2200233,,7,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,2c14e023-9d1d-493a-a3c4-9081dd61d9f5,,
OCS,101764_10 Strips___,LH5XFQJ6,,Capsules,Kin Slips - Cloud Buster THC Strips - 10 x 10:1,Active,3924-010,,12,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,a9f6f5b2-c15e-47d3-a8b4-57c099631f56,,
OCS,330097_1x10g___,YFGHDGN7,,Chocolate,Kolab - Cherry Cola Pop Chocolate - 1 x 10:1,Active,2101312,,8,0,Single Unit,10-11-2021 13:10:28,,495 Welland Ave,Front Room,228806,3972,cc72c5c8-7961-4181-ac4a-a67179abd107,,
OCS,101614_3.5g___,HGRMYJ4P,,Flower Indica,Kolab - Kalifornia - 3.5g,Active,58LF,,10,0,Single Unit,16-02-2022 11:48:21,,495 Welland Ave,Front Room,228806,3972,16018ccf-0fe7-422c-bb41-91a2a9268a1d,,
OCS,102764_3.5g___,0NE3X8MN,,Flower Indica,Kolab - Lotus Tranquil Elephantizer - 3.5g,Active,79LF,,21,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,b726bc1f-9a6e-43ff-ab35-31458e612852,,
OCS,102763_3.5g___,TCMWVP7J,,Flower Sativa,Kolab - Safari Flower Co. : Dark Shadow Haze - 3.5g,Active,289,,5,0,Single Unit,20-04-2022 15:55:08,,495 Welland Ave,Front Room,228806,3972,7d8b70c0-d635-473d-a2c2-8a952dd6cc32,,
OCS,102595_3.5g___,Z68PGMNQ,,Flower Indica,Kolab - Slurricane - 3.5g,Active,329,,12,0,Single Unit,04-05-2022 20:45:35,,495 Welland Ave,Front Room,228806,3972,9211d480-d5b4-47ce-b4e7-f08fa750e437,,
OCS,310073_1g___,UKEJTMCR,,Distillate & Isolate,Kolab - THCA Diamonds - 1g,Active,2201351,,2,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,74f69a23-0dfe-40dc-9b96-78ebfe25d1b8,,
OCS,330181_2x5g___,HLKNTJLQ,,Candy,Kolab Project - 132 Series Live Resin Black Cherry Punch Soft Chews - 2 x 5:0,Active,2201258,,12,0,Single Unit,12-05-2022 21:24:24,,495 Welland Ave,Front Room,228806,3972,6260a0b1-cfe2-40fc-b1e0-dce22e9879a8,,
Krush,Kube 2.0 - Hunny Pot,XQKFG8RN,,Grinders,"Krush - 2"" x2pc Hunny Pot Kube2 Grinder - Hunnycomb",Active,,,8,0,Single Unit,01-02-2021 13:21:37,,495 Welland Ave,Front Room,228806,3972,a84fe423-f136-44a7-ac25-45ff52b322b8,,
Krush,THP MADERA SET,L2546CCG,,Storage,Krush - Wood Hunny Pot Madera Tray+Grinder - Walnut,Active,,,1,0,Single Unit,01-02-2021 13:21:37,,495 Welland Ave,Front Room,228806,3972,7faa0d50-f9fa-40e1-b2b7-0c31917bc072,,
Humble + Fume,KWT PURPLE,TWQTVHRT,,Papers,Kush Wraps - King Grape Berry	Terpene Hemp Wrap - 2,Active,,,14,0,Single Unit,28-06-2021 14:39:37,,495 Welland Ave,Front Room,228806,3972,7f7a8cbd-9c40-42b3-8544-5f1cc09680f9,,
OCS,330144_1x10g___,4NMGD4ER,,Chocolate,Legend - Cool Mint Crush Milk Chocolate - 1 x 10:1,Active,200000,,2,0,Single Unit,01-09-2021 08:22:41,,495 Welland Ave,Front Room,228806,3972,807ca9ef-7bf2-463d-a375-08eb15082425,,
OCS,330293_1 Pack___,ZQKTKP3Z,,Chocolate,Legend - Mint Cookie BLZRD White Chocolate - 1 x 10:1,Active,D1030126,,8,0,Single Unit,13-04-2022 17:49:09,,495 Welland Ave,Front Room,228806,3972,136f5b72-ea4a-48fe-b6e9-ca078b59e7c1,,
OCS,330293_1 Pack___,ZQKTKP3Z,,Chocolate,Legend - Mint Cookie BLZRD White Chocolate - 1 x 10:1,Active,D1280315,,12,0,Single Unit,12-05-2022 21:24:24,,495 Welland Ave,Front Room,228806,3972,136f5b72-ea4a-48fe-b6e9-ca078b59e7c1,,
WCG,TS165RA,F4KX8E1C,,Dabs,"Lit - 7.5"" Moonrise Silicone Rig - Rasta",Active,,,1,0,Single Unit,14-10-2021 11:09:00,,495 Welland Ave,Front Room,228806,3972,5e493270-64de-44ae-89fb-80b6de5b5a45,,
TVAPE,683,106TUG1H,,Flower Vapes,LITL	 - 1 Flower Vape - Black,Active,,,1,0,Single Unit,02-03-2021 15:06:09,,495 Welland Ave,Front Room,228806,3972,a7b9eb6b-ec14-47da-94bf-67a248ae1f91,,
OCS,320031_1x355ml___,71VZWPPH,,Beverages,Little Victory - Sparkling Blood Orange - 355ml x 2.5:2.5,Active,520301061,,11,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,9917f990-c918-413c-b04b-48d94bd18fa4,,
OCS,320041_1x355ml___,RTDM27D4,,Beverages,Little Victory - Sparkling Dry Lemon - 355ml x 2.5:2.5,Active,501125061,,4,0,Single Unit,12-05-2021 09:24:05,,495 Welland Ave,Front Room,228806,3972,107045f8-0bb4-4daa-abf2-a5ee3a97c4c3,,
OCS,320041_1x355ml___,RTDM27D4,,Beverages,Little Victory - Sparkling Dry Lemon - 355ml x 2.5:2.5,Active,501125069,,12,0,Single Unit,14-07-2021 15:45:55,,495 Welland Ave,Front Room,228806,3972,107045f8-0bb4-4daa-abf2-a5ee3a97c4c3,,
OCS,330199_44g___,D1KUXNLV,,Bakery,Lyf Bites - Toasted Coconut Bites - 2 x 5:5,Active,20211014B,,10,0,Single Unit,17-11-2021 16:01:54,,495 Welland Ave,Front Room,228806,3972,9197b5c6-40e7-425c-9f0c-392f8375c32d,,
OCS,340063_25ml___,JTKJBE4A,,Topicals,Madge & Mercer - L’Émollient CBD Meadowfoam Seed Facial Serum - 25ml x 20:350,Active,T1G01,,5,0,Single Unit,22-09-2021 11:23:29,,495 Welland Ave,Front Room,228806,3972,aea84455-a693-4991-ac1c-60114876fd05,,
OCS,101998_30ml___,GYU5JEJ3,,Oils,MediPharm - CBD 25  Oil - 30ml x 1:25,Active,21ACQ-O2F1,,4,0,Single Unit,05-08-2021 10:28:04,,495 Welland Ave,Front Room,228806,3972,46c5e510-54cd-42f5-9f5b-2b19dbb3d253,,
OCS,101997_30ml___,2Z0LT4NY,,Oils,MediPharm - CBN NightTime Oil - 30ml x 20:1:0:10,Active,22ABE-O1F1,,8,0,Single Unit,12-05-2022 21:24:24,,495 Welland Ave,Front Room,228806,3972,472a2d13-60d2-4a63-a5a0-70187a9f8825,,
OCS,300381_0.45g___,EDBHU4BY,,510 Carts,Melt - Grape Fizz  Live Resin 510 Cartridge - 0.45g,Active,1000259,,3,0,Single Unit,21-07-2021 17:28:30,,495 Welland Ave,Front Room,228806,3972,da139448-191f-44b2-b47a-c030369a194a,,
OCS,102649_3.5g___,PX8JJQ6D,,Flower Hybrid,Melt - Holy Molé Kush - 3.5g,Active,1000953,,9,0,Single Unit,12-05-2022 21:24:24,,495 Welland Ave,Front Room,228806,3972,efcd4f79-0dc4-4fb4-950a-8c49e62a4552,,
OCS,102358_1x1g___,0XY31JRD,,Pre-Roll Sativa,Minntz - The Soap Pre-Roll - 1x1g,Active,B262,,3,0,Single Unit,04-05-2022 20:45:35,,495 Welland Ave,Front Room,228806,3972,2bffb32d-aaf9-4ce4-b68d-67e0caeeb7f1,,
OCS,320038_1x355ml___,RBQTRWK1,,Beverages,Mollo - 2.5 Malt- 355ml x 2.5:2.5,Active,520207041,,5,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,24c76441-41a1-495a-beff-91e1f2eab92a,,
OCS,320039_1x355ml___,1U0DD4AG,,Beverages,Mollo - 5.0 Malt - 355ml - 5:5,Active,520315061,,5,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,f7d6a21d-434b-4574-8d83-0515184285c5,,
OCS,330262_30 Pack___,NM4ACLNN,,Candy,Monjour - Berry Good Day Soft Chews - 30 x 0:20 ~,Active,3322052601,,9,0,Single Unit,27-06-2022 10:02:50,,495 Welland Ave,Front Room,228806,3972,7cf50340-bf50-4841-9b2d-a667a9b8c933,,
OCS,330316_4 Pack___,RKGPAQKW,,Candy,Monjour - CBN Blueberry Lemon Soft Chews - 4 x 2.5:20:0:7.5,Active,3322031801,,13,0,Single Unit,02-06-2022 17:05:39,,495 Welland Ave,Front Room,228806,3972,b5becefa-b2bc-47f8-bc27-fffb2d586b9e,,
OCS,330250_30 Pack___,JUNKLAKR,,Candy,Monjour - Sunny Day Citrus Soft Chews - 30 x 0:20,Active,3322040701,,10,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,67712b46-9ad8-422e-a09a-ef57fb613e1e,,
OCS,102156_3.5g___,HE5FQLP7,,Flower Hybrid,Mood Ring - Florida Citrus Kush - 3.5g,Active,002313,,3,0,Single Unit,02-06-2022 17:05:39,,495 Welland Ave,Front Room,228806,3972,93ffc68b-84d3-4e2c-8c3e-5d66555b6c8e,,
OCS,102343_2x0.5g___,EQ5C8R1H,,Pre-Roll Hybrid,Mood Ring - Florida Citrus Kush Pre-Rolls - 2x0.5g,Active,002053,,9,0,Single Unit,06-04-2022 17:54:09,,495 Welland Ave,Front Room,228806,3972,f5e8f997-226d-4b82-a724-f634960e556a,,
OCS,102432_3.5g___,YDUQTQEH,,Flower Hybrid,Mood Ring - Golden Berry - 3.5g,Active,002126,,2,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,2e9188fe-c508-4022-b435-228a299c2b8c,,
OCS,102639_3.5g___,6EPELKRQ,,Flower Hybrid,Mood Ring - Slurface - 3.5g,Active,002093,,9,0,Single Unit,13-04-2022 17:49:09,,495 Welland Ave,Front Room,228806,3972,fd391cd1-49ad-4304-b337-922c6ba2bd69,,
OCS,310163_1.5g___,J4ZULT61,,Kief & Hash,Moon Rock - Okanagan Moon Rock - 1.5g,Active,C21MAR22MR,,6,0,Single Unit,27-04-2022 16:07:21,,495 Welland Ave,Front Room,228806,3972,184c329c-17cd-40af-bf8d-060af7a7dae4,,
OCS,102672_3.5g___,M3WG0BEN,,Flower Sativa,Msiku - Bucket List 91 x White 91 - 3.5g,Active,021200991,,8,0,Single Unit,12-05-2022 21:24:25,,495 Welland Ave,Front Room,228806,3972,a7715ba9-dafe-4adb-8268-1c3400e82b0c,,
OCS,102296_3x0.5g___,QJ32Q1FZ,,Pre-Roll Sativa,Msiku - Frozen Lemons Pre-Rolls - 3x0.5g,Active,061201022,,10,0,Single Unit,16-03-2022 14:15:28,,495 Welland Ave,Front Room,228806,3972,cd342337-5078-4130-8e53-e955cbff65be,,
OCS,102297_3x0.5g___,BPU6MPMU,,Pre-Roll Indica,Msiku - Gelato 33 x Tropicana Cookies Pre-Rolls - 3x0.5g,Active,072000962,,3,0,Single Unit,01-12-2021 11:45:57,,495 Welland Ave,Front Room,228806,3972,80b0bf6d-1264-4efd-aa17-fb6b41d6045f,,
OCS,101463_3x0.5g___,Z81MKV1U,,Pre-Roll Indica,Msiku - Gelatti Pre-Rolls - 3x0.5g,Active,04151110202,,23,0,Single Unit,12-05-2022 21:24:25,,495 Welland Ave,Front Room,228806,3972,13915957-6216-4e5d-9be2-fcf2fd94603f,,
OCS,101928_14g___,ZF5DXRM5,,Flower Indica,Msiku - ICC x Kush Mints 11 - 14g,Active,111300881,,3,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,97281587-36c9-4ac8-a7cb-d355337deaf1,,
OCS,101467_3x0.5g___,KRZ7GAC6,,Pre-Roll Hybrid,Msiku - Nova Glue Pre-Rolls - 3x0.5g,Active,14070107202,,21,0,Single Unit,12-05-2022 21:24:25,,495 Welland Ave,Front Room,228806,3972,e35242f2-f867-4d86-9ffd-415439bb1384,,
OCS,102671_3.5g___,TPW1LH5T,,Flower Sativa,Msiku - Star Struck - 3.5g,Active,191901071,,10,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,07ef62a4-d23a-48b6-8408-d79770d5605f,,
OCS,102669_3x0.5g___,3NL3FHKK,,Pre-Roll Sativa,Msiku - Star Struck Pre-Rolls - 3x0.5g,Active,191900982,,4,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,f8648fcf-143a-490c-a43f-10e2afbe05a7,,
OCS,101461_3x0.5g___,6FQ4L4F6,,Pre-Roll Hybrid,Msiku - White Wedding Pre-Rolls - 3x0.5g,Active,232300852,,5,0,Single Unit,02-06-2022 17:05:39,,495 Welland Ave,Front Room,228806,3972,ab22ee69-7015-4bb6-bf96-2c0f322f9cc9,,
OCS,102983_3.5g___,WCWJ7G8V,,Flower Sativa,MTL - Sage & Sour - 3.5g,Active,012B1002,,12,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,2e87eace-625b-4e95-ba04-86dbf28d4f6a,,
OCS,102975_3x0.5g___,52PHXAHV,,Pre-Roll Sativa,MTL - Sage N' Sour Pre-Rolls - 3x0.5g,Active,P0122C3001,,9,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,e748cb76-3139-4325-bf91-f19eeaaab436,,
WCG,MDM15,XHPM1Q5M,,Dab Parts,My Dab Mat - Silicone	Mat	- Doughnut,Active,,,2,0,Single Unit,14-10-2021 11:09:00,,495 Welland Ave,Front Room,228806,3972,3df1c38d-ff50-467f-998d-4194cf342633,,
OCS,102459_3.5g___,LH2D2ARW,,Flower Indica,Natural History - Fruit Cake - 3.5g,Active,P220041,,10,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,4da8ec2f-dee0-4b6f-af3e-f4f0e8fd2246,,
OCS,102110_30ml___,QLJW8XB8,,Oils,NightNight - CBD+CBN Oil - 30ml x 1:30:0:10,Active,22016,,5,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,c6967b13-9015-4198-a1e5-30f26efb808b,,
OCS,300583_1g___,ZRNZB4AJ,,510 Carts,Northbound - CBD:CBG The White x Appalachia 510 Cartridge - 1g,Active,22AAX-V2C1,,8,0,Single Unit,13-04-2022 17:49:09,,495 Welland Ave,Front Room,228806,3972,40da12e2-9894-4dc8-a122-93d236ae87c9,,
OCS,300383_1g___,3GJK3Y10,,510 Carts,Northbound - CBN Dosidos x Purple Punch 510 Cartridge - 1g,Active,21AIC-V1C1,,1,0,Single Unit,26-01-2022 15:35:56,,495 Welland Ave,Front Room,228806,3972,0e7fc49f-85f6-45e0-a47e-44cd3ee776ad,,
OCS,300492_1g___,LLBTDCZU,,510 Carts,Northbound - CBN:CBD Lemon Skunk X CKS & CRM 510 Cartridge - 1g,Active,21AHQ-V1C1,,4,0,Single Unit,15-12-2021 13:12:57,,495 Welland Ave,Front Room,228806,3972,de6d529c-497f-4ac2-885c-850348719521,,
OCS,102448_3.5g___,P174T31V,,Flower Sativa,Nugz - Early Lemon Berry - 3.5g,Active,01997121,,17,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,0beb8134-0873-4e56-94f6-24dce497d960,,
OCS,102782_3.5g___,C2635QZH,,Flower Indica,OGEN - Dosi-GMOsi #13 - 3.5g,Active,6M21120103G0I1,,6,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,a52eb680-fe29-46e6-9ee4-0d920d453398,,
OCS,102446_3.5g___,H1ECZZJH,,Flower Sativa,OGEN - Dosi-GMOsi #6 - 3.5g,Active,6M21110101G0I1,,12,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,d6d84a86-d0db-458a-8eb6-b9792a25f027,,
OCS,330194_2x20g___,NMJJZXYH,,Bakery,Olli - Meyer Lemon Poppyseed Cake - 2 x 5:5,Active,OLLP25AU21B2,,2,0,Single Unit,22-09-2021 11:23:29,,495 Welland Ave,Front Room,228806,3972,5ac9b563-e704-458f-b186-e065a5bf1b0c,,
OCS,330311_1 Pack___,3HTHK4PB,,Bakery,Olli - Ollifetti Cake - 1 x 10:1,Active,OLFC27MA22B1,,12,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,9d3f2e38-8e5e-46f6-a40f-073f9bb04cbf,,
OCS,330222_4x3g___,V3XBPBEE,,Candy,Olli - Orchard Fruit Gems 1:1 Hard Candy - 4 x 2.5:2.5,Active,OLOR18FE22B5,,11,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,d97405aa-1d68-4d31-bbe1-904f7be81459,,
OCS,330313_10 pack___,4FPLDM1X,,Candy,Olli - Twilight Melon CBN Hard Candy - 10 x 1:0:0:1,Active,OLTM25FE22B1,,11,0,Single Unit,02-06-2022 17:05:39,,495 Welland Ave,Front Room,228806,3972,65a90170-30fd-4860-8ea6-1c7d125bf97c,,
OCS,102247_5x0.5g___,BVZZ8Z8R,,Pre-Roll CBD/1:1,Orchid CBD - CBD Runtz Pre-Rolls - 5x0.5g,Active,01855041,,1,0,Single Unit,28-05-2022 17:51:16,,495 Welland Ave,Front Room,228806,3972,d70c42bb-c60e-4e92-8cc0-488d687a9a0d,,
OCS,101346_28g___,5PGH73AY,,Flower Indica,Original Stash - OS.Reserve Indica - 28g,Active,AAA-113260-E,,3,0,Single Unit,09-02-2022 15:55:34,,495 Welland Ave,Front Room,228806,3972,823e12bc-b54e-4c09-931e-371902f5731e,,
OCS,101902_7g___,TAEZB4YX,,Flower Indica,Original Stash - OS.Reserve Indica - 7g,Active,AAA-113267-A,,9,0,Single Unit,26-01-2022 15:35:56,,495 Welland Ave,Front Room,228806,3972,23c22850-9f07-461e-9cce-40c7ef709724,,
OCS,101569_28g___,T3RPCAPW,,Flower Sativa,Original Stash - OS.Reserve Sativa - 28g,Active,AAA-113283-D,,4,0,Single Unit,16-02-2022 11:48:21,,495 Welland Ave,Front Room,228806,3972,bd381ff4-90bf-4f4f-a5c0-24c61003ac09,,
OCS,101790_28g___,M872UBU2,,Flower Sativa,Original Stash - OS.Sativa - 28g,Active,AAA-113236-C,,1,0,Single Unit,29-09-2021 12:16:13,,495 Welland Ave,Front Room,228806,3972,ea86ddfb-4651-45fc-9207-5eaaab11f22c,,
OCS,102799_3.5g___,RR3DQWUL,,Flower Indica,Ouest - Grandpa's Stash - 3.5g,Active,GPSFNC03,,10,0,Single Unit,28-05-2022 17:51:16,,495 Welland Ave,Front Room,228806,3972,7e72072e-3ed5-4db3-ad80-86008d2a1dd5,,
OCS,102800_3.5g___,1NRHD8DP,,Flower Indica,Ouest - Platinum Cake - 3.5g,Active,BLTMCG03,,7,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,625eeb20-985c-4db7-ac56-dc0ea71fb185,,
OCS,102505_3.5g___,3YHELGJD,,Flower Hybrid,Panorama - Mr. Gas - 3.5g,Active,21281MG01,,2,0,Single Unit,27-10-2021 16:55:35,,495 Welland Ave,Front Room,228806,3972,5f9aaf0d-01bd-415c-9632-c8a8ae396f78,,
PAX,P3D2451,8R3DFA3J,,Flower Vapes,Pax - 3 Basic Flower Vape - Sage,Active,,,1,0,Single Unit,04-05-2021 16:32:47,,495 Welland Ave,Front Room,228806,3972,df6060b5-dbc1-4e0a-8af0-f484d430c062,,
PAX,P3D2450,RR774DJ0,,Flower Vapes,Pax - 3 Basic Flower Vape -	 Sand,Active,,,1,0,Single Unit,04-05-2021 16:32:47,,495 Welland Ave,Front Room,228806,3972,af82ea03-dded-447e-969d-2d1a2ea2fac8,,
PAX,P3D2541,DGV00UJR,,Flower Vapes,Pax - 3 Complete Flower Vape - Amber,Active,,,4,0,Single Unit,04-08-2021 13:50:34,,495 Welland Ave,Front Room,228806,3972,636c9a0f-eaa2-4bb4-b732-ea1e0f705615,,
